msec,Experiment,Exper,µVpostEEMD1Ozsqua,µVpostEEMD2Ozsqua,µVpostEEMD3Ozsqua,µVpostEEMD4Ozsqua,µVpostEEMD5Ozsqua,µVpostEEMD6Ozsqua,µVpostEEMD7Ozsqua,µVpostEEMD1combinexpOzSquareMask,µVpostEEMD2combinexpOzSquareMask,µVpostEEMD3combinexpOzSquareMask,µVpostEEMD4combinexpOzSquareMask,µVpostEEMD5combinexpOzSquareMask,µVpostEEMD6combinexpOzSquareMask,µVpostEEMD7combinexpOzSquareMask,µVpostEEMD1combinexpOzSquarePseudo,µVpostEEMD2combinexpOzSquarePseudo,µVpostEEMD3combinexpOzSquarePseudo,µVpostEEMD4combinexpOzSquarePseudo,µVpostEEMD5combinexpOzSquarePseudo,µVpostEEMD6combinexpOzSquarePseudo,µVpostEEMD7combinexpOzSquarePseudo,µVpostEEMD1Ozdiamo,µVpostEEMD2Ozdiamo,µVpostEEMD3Ozdiamo,µVpostEEMD4Ozdiamo,µVpostEEMD5Ozdiamo,µVpostEEMD6Ozdiamo,µVpostEEMD7Ozdiamo,µVpostEEMD1combinexpOzDiamondMask,µVpostEEMD2combinexpOzDiamondMask,µVpostEEMD3combinexpOzDiamondMask,µVpostEEMD4combinexpOzDiamondMask,µVpostEEMD5combinexpOzDiamondMask,µVpostEEMD6combinexpOzDiamondMask,µVpostEEMD7combinexpOzDiamondMask,µVpostEEMD1combinexpOzDiamondPseudo,µVpostEEMD2combinexpOzDiamondPseudo,µVpostEEMD3combinexpOzDiamondPseudo,µVpostEEMD4combinexpOzDiamondPseudo,µVpostEEMD5combinexpOzDiamondPseudo,µVpostEEMD6combinexpOzDiamondPseudo,µVpostEEMD7combinexpOzDiamondPseudo,µVpostEEMD1OzMask,µVpostEEMD2OzMask,µVpostEEMD3OzMask,µVpostEEMD4OzMask,µVpostEEMD5OzMask,µVpostEEMD6OzMask,µVpostEEMD7OzMask,µVpostEEMD1OzPseudomask,µVpostEEMD2OzPseudomask,µVpostEEMD3OzPseudomask,µVpostEEMD4OzPseudomask,µVpostEEMD5OzPseudomask,µVpostEEMD6OzPseudomask,µVpostEEMD7OzPseudomask
160,Experiment I,1,193.0398138,114.4405146,50.72121994,59.65874798,16.2894515,54.82291423,168.214879,101.8990844,66.1353485,32.06886615,184.4422425,1373.499932,1514.51559,45.38791204,157.1948074,41.26915914,12.80665021,49.95995179,273.6616345,261.0041035,80.94124775,67.44896712,17.44162136,78.1943288,38.43357451,131.3871575,66.13564173,135.0244544,49.00011526,60.34662063,36.1259419,31.6887575,70.01540807,124.7472935,62.73758713,41.33775,38.95097,23.68618,38.63394,16.68377,48.11828,28.97564,66.7582265549046,51.0281288442941,44.3661654501365,10.2416630972478,12.9754229472505,72.4772974475666,35.7535951489225,91.1984050351345,96.8460797452949,25.0155826411401,30.7243420948525,19.7830202946725,90.8909500355287,87.8826838731479
165,Experiment I,1,252.5507806,101.7319279,39.94989593,58.03165411,17.74412198,52.29287637,149.9300345,161.5840525,66.90567885,25.34063624,183.1835912,1377.363609,1524.516142,45.38791204,116.218937,39.99267678,11.34061928,52.92053186,284.9152978,281.4335061,80.94124775,81.21916189,18.14958206,80.20899436,37.65466371,132.0340185,63.31756876,138.7768057,68.19553588,55.01752499,44.11315545,31.95097681,68.19771866,125.628056,61.31950263,48.24805,38.42608,28.20401,38.42408,17.52402,48.83856,28.43838,50.5133276575547,73.2491062406329,49.4021218940615,11.592511780806,11.8758660342905,70.338106624006,33.3873699008919,96.4831478239447,87.6991359062123,31.2588696636516,31.6472764704037,20.6575802019755,90.6887472464423,87.7356454542194
170,Experiment I,1,142.9972782,94.23453649,32.05740196,57.52534711,19.33264625,51.36673535,160.8520813,80.20933648,65.86586241,17.44172341,169.7297513,1389.790859,1519.856313,45.38791204,109.2137101,39.08596455,9.939823698,56.0573872,288.3330693,270.6623554,80.94124775,79.69503787,30.89917579,83.04540287,37.0689712,131.2014419,62.61144345,131.3796372,71.77375462,43.86793614,52.98125815,32.28707932,66.79713041,125.112686,60.43375617,62.08721,36.81645,35.98883,39.40861,18.29639,48.99966,27.8604,81.9332450863714,86.8082376146431,53.0787572352764,11.39483824208,12.7503341493189,69.3370921566094,36.9497508686818,154.704904342646,80.4489644528602,37.2937961802281,31.9754550864279,21.1565892627629,90.7276846452498,87.5905765376907
175,Experiment I,1,120.5387279,77.99275721,39.27188289,56.23174614,22.26232931,49.00491193,143.6057208,78.71706308,61.77701739,11.30259375,172.3657607,1393.700279,1528.493819,45.38791204,90.92967904,53.66731755,7.930347292,57.52192976,299.2305937,290.0091497,80.94124775,89.26289782,45.35619062,84.9951566,36.96920038,131.8694449,60.15861244,137.3798132,123.6767927,45.16754771,61.65702533,32.12575511,64.83730601,125.9543173,59.23197389,68.3041,42.92749,45.92598,40.46229,19.13436,49.73244,27.44534,109.284904524173,95.9665541278605,56.9790243393092,13.106082025822,12.2795027588946,67.3523384024587,35.8600869689816,188.911689775997,78.3467004882925,41.6837957844996,33.0979127770944,21.9608704597324,90.5697015596136,87.4263331456223
180,Experiment I,1,69.8926991,50.11839374,57.40318217,55.1165483,25.02486748,48.15186146,153.5207935,50.77707226,66.84936166,14.05604829,164.737189,1405.004278,1524.341299,45.38791204,3.402109189,71.34998555,6.606378891,59.34748594,302.8828758,280.1562067,80.94124775,115.5305688,60.09626738,86.20413356,36.47894099,130.8478871,59.48263247,129.3120661,108.6402218,53.72204378,69.13540487,31.98133359,63.27309919,125.3692853,58.34180856,48.17307,63.33678,57.18476,42.4541,19.91848,49.91043,26.87895,207.384551820912,113.562237661633,59.4285186526909,13.3535805193998,13.5276373106188,66.3693393366191,38.5998774797929,174.962402260451,81.3259494414973,47.6163396485205,33.8710914360132,22.4803090659597,90.5950825270958,87.2656610933054
185,Experiment I,1,60.11610387,45.63255477,76.33199786,55.1310946,28.10594555,45.96991764,137.2203518,78.68758585,72.22346575,25.12266155,172.3926806,1408.953979,1531.757813,45.38791204,71.74753988,81.66250024,4.379920109,59.53570349,313.446019,298.4826185,80.94124775,156.1194909,78.4985923,87.57924381,36.90041158,131.4646719,57.43038897,137.0971769,63.48464563,59.65849824,76.32874347,31.72740516,61.19432511,126.1673882,57.33252239,68.56133,84.92753,67.11346,44.08329,20.7635,50.65395,26.57381,178.378945757947,135.743649007873,62.9624037935003,15.3882829511673,13.4933489813494,64.5180223518026,38.6168673062276,177.22964181885,78.3757415324797,51.9389910041977,34.968561810914,23.2186256531871,90.4761911094776,87.0847643134129
190,Experiment I,1,35.67276007,57.24163357,86.32446112,54.26027626,31.14214709,45.22116956,146.1547932,88.49594177,76.87073435,37.65677725,170.2981941,1419.261537,1528.049546,45.38791204,109.5402364,91.32404363,2.227306505,60.03105834,317.2999669,289.4949026,80.94124775,171.0100726,88.65441653,89.38075585,36.42712682,130.2716639,56.81954251,128.6438598,53.70751587,60.78035564,80.83282713,31.63096433,59.50624605,125.5202042,56.44059208,103.9513,99.6865,73.25391,46.26849,21.56966,50.848,26.02092,161.241874322643,154.467991988247,66.4123648115208,16.1686680677091,14.9357394169651,63.5437325192261,40.6438939397718,172.153134805098,68.4724100533286,57.597930237183,35.9075014993386,23.7572276640513,90.490012548761,86.9088100717834
195,Experiment I,1,83.79538136,56.74690018,84.79716856,56.55754128,33.92210438,43.25138082,130.7389325,136.2814759,90.53606073,49.17337289,181.3968914,1423.245274,1534.366137,45.38791204,76.32618623,105.5073815,1.658630104,58.87800871,327.5443749,306.8619403,80.94124775,175.1664733,94.40947939,91.71108539,37.01836257,130.8325224,55.21949583,137.7771199,38.39935241,58.12426356,85.85368711,31.7764246,57.36795328,126.2729916,55.60329919,161.0843,120.0042,75.16464,48.08991,22.43228,51.60044,25.81473,261.768887144438,174.183228930667,69.6675062462783,18.4156483084909,15.1326453783397,61.8080647680064,41.6087667623488,198.896405809157,66.2999364252023,62.7360093423427,36.6189581727513,24.4370310473715,90.4059511476276,86.7117815658437
200,Experiment I,1,79.63857161,62.00238922,77.78679825,58.1251831,36.84571662,42.6643161,138.7116682,214.7747902,102.830028,57.38705345,182.2882167,1432.657856,1531.046771,45.38791204,95.1938476,125.7824434,5.114543014,57.72849075,331.5692515,298.6900202,80.94124775,225.4506464,101.0781338,93.87724865,36.57764971,129.5074081,54.72165312,129.1966922,58.75922751,58.52468339,88.45532678,32.09917487,55.63233979,125.5718127,54.71226192,268.8905,144.8638,76.19583,50.36872,23.27201,51.8096,25.27728,186.71563208709,194.560269913345,72.2830483398316,19.5222016859714,16.6351286001235,60.8348894096728,43.0286133836579,251.239702772984,66.9046186358998,67.3520052016374,37.2308407123116,24.9963318472083,90.4099879147946,86.5208676288656
205,Experiment I,1,137.374079,89.16963223,70.09128904,62.34078031,39.14603515,40.98303131,124.1448212,241.2935381,115.0217588,60.19028573,194.3331003,1436.663749,1536.367744,45.38791204,99.5897817,148.3002759,9.016812083,55.00622366,341.5087442,315.1580662,80.94124775,296.8069507,105.2769082,96.15353222,37.26729933,130.0215465,53.63416746,139.2814226,90.69318435,58.83348418,91.13585519,32.93774005,53.50054775,126.2784461,54.02909402,311.0517,156.216,77.45755,52.41803,24.16473,52.56898,25.16002,188.889127007033,214.337552203174,72.9692161851664,21.5091652458163,16.9097307745476,59.1995501194563,44.7981049115516,174.426490951522,68.8298015861526,72.9904343823401,37.2219894443513,25.6269858180891,90.3572042590815,86.3082044542525
210,Experiment I,1,144.1378722,111.8426074,65.33434042,66.48416978,41.72086506,40.67486392,131.1678774,245.8143255,134.9397813,60.42145039,195.8357855,1445.254126,1533.38841,45.38791204,144.5105067,167.2923073,13.34457152,52.28076624,345.6800627,307.7561589,80.94124775,300.3123759,111.9717979,98.00949512,37.06723428,128.6227867,53.30750188,130.7975164,194.0647518,58.62494457,89.721948,33.96467147,51.76522689,125.5309707,53.14160459,220.1469,155.5592,80.30354,54.78274,25.05182,52.7921,24.63991,268.653262454669,229.384262396356,74.0928976410275,22.7622865134326,18.3802879369944,58.222699299768,45.7083142022033,145.758668129185,78.4529751423328,78.4847735088469,37.5260954957544,26.2088255821704,90.3530738515181,86.102654311756
215,Experiment I,1,185.8097512,116.2123055,68.23935114,71.38928531,43.38343906,39.39586562,117.4369306,156.7654034,145.7417731,57.96764965,206.8942784,1449.234535,1537.804569,45.38791204,246.7978733,180.7156206,16.642839,48.86766767,355.3276659,323.3827636,80.94124775,224.0156364,127.9372667,99.81068694,37.7897133,129.1231086,52.7957067,141.486807,251.0535362,65.66719365,87.07219491,35.65877641,49.67189319,126.1910324,52.59681941,115.6246,153.5327,84.69731,56.94998,25.99041,53.55621,24.60236,132.103342162212,230.204491047518,73.5257220039404,24.333273873336,18.6218520560402,56.6797970267381,48.1561496759154,216.941875335604,86.2640558895761,86.0072998944052,37.2126734618166,26.7983973655839,90.3286123695355,85.8748331970051
220,Experiment I,1,177.3207036,112.3696879,75.95606667,76.51293253,45.24072172,39.45154378,123.5159593,109.404379,135.1757876,55.79238249,206.6996576,1457.012839,1535.121937,45.38791204,265.3817695,185.1455,20.5639028,45.93046775,359.6180827,316.7083974,80.94124775,180.7255025,152.9328788,100.8063819,37.91992553,127.7087547,52.70626148,133.2845323,169.9089993,80.13415529,83.67887245,37.40486657,47.96318968,125.4044325,51.71551957,149.1894,145.2009,89.39964,59.20353,26.94279,53.79185,24.10142,29.3621729071387,226.200315376203,73.3924037221979,25.6740541856618,19.9793560080646,55.7073442172134,48.644760308527,79.7765478120124,95.9744516990101,93.1133680702746,37.469315924181,27.4026732447174,90.3178321921954,85.654971082388
225,Experiment I,1,166.0458032,113.7894778,79.61975237,78.97322149,45.85974311,38.61603251,110.6286794,125.6304678,123.5062621,55.99644857,214.4079319,1460.891578,1538.71311,45.38791204,173.802754,180.3851037,24.40579284,42.99121571,368.9657924,331.5478107,80.94124775,190.5097808,170.7419525,101.193967,38.49802037,128.1921527,52.8241249,144.2855744,172.0501939,91.44183773,79.89099428,39.59724282,45.92813525,126.0177053,51.29511027,134.1965,130.6429,94.05279,61.37601,27.94892,54.55804,24.13497,81.6162209263713,221.26335669745,72.0630550738222,26.7053829581344,20.0835400768938,54.2614124577325,51.6611501103859,85.4252303660047,106.0031298737,101.778720431943,37.1867900161461,27.9574440564824,90.3192306225097,85.4124519426754
230,Experiment I,1,133.3429148,111.9958562,76.48914117,80.92982851,46.7092832,39.04918921,115.7634738,101.9956709,127.6010638,60.67914154,210.6211617,1467.858141,1536.288632,45.38791204,135.9635953,181.2155557,28.93258738,40.77061945,373.3295136,325.5617685,80.94124775,189.4815058,173.7650727,101.7226634,38.77068875,126.755723,53.03708231,136.5117632,207.0863407,94.90151444,78.1477477,41.77012872,44.26401607,125.1985443,50.42261698,61.31939,117.3262,97.5369,63.48499,28.99259,54.80427,23.65491,104.845436368776,216.430950515381,71.0085326396128,27.8807452132723,21.2182348222746,53.3062176056665,51.8066317788343,35.2808716448654,112.195530931355,109.940860971397,37.5425094149061,28.5825482986948,90.3030782218215,85.1786028122364
235,Experiment I,1,108.6028859,99.33207512,68.54121555,79.96322253,46.35664261,38.63923733,103.7484925,205.5743767,133.8413576,71.08877525,214.1556399,1471.569898,1539.125666,45.38791204,100.6003193,187.2118656,34.77266972,39.02965128,382.3654462,339.6649026,80.94124775,176.3607331,160.5475964,102.8053999,39.06405683,127.1248617,53.8165954,147.5854131,192.3196351,95.76230102,77.30161645,44.31836598,42.30090807,125.7647273,50.11400977,86.12045,117.5267,101.2112,65.67757,30.09566,55.56927,23.7515,95.5602139229909,220.742874747912,69.9487775112997,27.9832996462065,21.1135863251114,51.9620881100861,55.2966862429214,185.716570120367,128.28085899623,118.011061637038,37.5041149362216,29.1073796227095,90.3279278607989,84.9218317040271
240,Experiment I,1,116.5017438,91.21825077,53.90174856,79.02819425,46.27744838,39.41021701,107.9335671,148.6802087,134.6347907,83.09509148,206.582771,1477.726183,1536.924968,45.38791204,58.47004077,187.4838466,41.70410248,37.8382706,386.7712282,334.3311617,80.94124775,136.9250751,149.1598812,104.688139,39.68059987,125.5384755,54.38778231,140.3515878,185.3541122,97.3321557,79.18423271,46.87816451,40.69423009,124.9186616,49.252902,88.44229,127.9325,104.7952,67.72195,31.24458,55.82334,23.29387,181.691442716105,224.073800650882,66.9001162768574,28.5205950359978,22.0076445630811,51.0379870596033,55.1685699781696,128.380025508736,146.877344453913,124.787369176092,37.9540752856404,29.7501233401308,90.3072986304636,84.6743213991374
245,Experiment I,1,147.2360482,93.47699887,35.40023575,75.98609293,45.10448015,39.35975837,96.84185486,162.4202489,134.0685532,96.92757838,205.9022446,1481.212524,1539.071306,45.38791204,58.8133197,179.7957119,50.19600812,37.01059843,395.4944137,347.7458438,80.94124775,170.3111762,171.6483408,107.1096142,40.03929052,125.6336066,55.83152205,151.3085249,132.3579991,104.7413739,81.24795191,49.63221234,38.8122653,125.4366548,49.04472068,122.0281,130.1387,108.5324,70.01092,32.43156,56.58281,23.4459,244.748196802795,208.448959903469,63.6997062582548,27.7704660887301,21.7275673782117,49.8019648963269,59.0502678797385,188.221676787519,157.362501606968,130.343318387738,38.1520076478115,30.2476354408348,90.3534687628552,84.4037330569367
250,Experiment I,1,167.7718797,99.13303041,25.63218006,73.88773979,44.16289565,40.38754684,100.0672866,289.7669164,124.3611948,112.1385159,194.6453887,1486.558647,1537.063691,45.38791204,98.94661911,166.602544,58.38915407,36.41139893,399.9200721,343.0316567,80.94124775,275.9002484,199.8025322,109.7924317,41.09705458,123.8340879,56.80059798,144.6953345,127.4592877,116.54927,85.02196954,52.352906,37.2714406,124.5677519,48.19752504,185.5098,118.8742,110.5075,71.9774,33.66182,56.84054,23.01205,421.076166673904,182.392801315979,59.0553824362928,27.7780484360269,22.4034919468594,48.9239064685474,58.7100052073438,242.500205384327,167.643085108594,135.56565738992,38.6508757916742,30.9019019668316,90.3292092338267,84.1428886138595
255,Experiment I,1,163.5967373,118.9286476,29.74849928,71.86553318,42.32089835,40.59474122,89.97505836,311.6208348,118.6359535,126.9834056,189.7947948,1489.765134,1538.576649,45.38791204,153.9377145,154.5668178,67.8239781,36.18698441,408.3335045,355.8035033,80.94124775,274.2700778,215.8097299,111.841259,41.65091537,123.604979,58.88153149,155.3902992,146.0466556,128.7994912,89.05620176,54.89090099,35.47724935,125.0361694,48.07940691,200.3758,103.6011,111.6285,73.77137,34.91486,57.5881,23.2124,184.848240631264,158.313980719864,55.1689154689311,26.4794009467286,21.9926897469781,47.8055399824558,62.9120618691608,196.549179975834,178.537522300339,139.072593549801,39.2473342275544,31.3708155965858,90.3945212715345,83.858908673635
260,Experiment I,1,160.0316607,150.5976886,36.08905415,69.6901515,40.71634135,41.76869959,92.22803955,231.8156968,119.2662477,140.2879322,175.3453394,1494.298769,1536.734703,45.38791204,145.6274776,142.8464116,77.49839043,36.00311947,412.7621506,351.6804728,80.94124775,166.8597652,213.042138,113.699477,43.06407357,121.6003807,60.26937288,149.4524319,33.40333949,142.4944762,92.29751986,57.03390239,34.01043869,124.1494296,47.24858281,178.8617,94.02436,111.5691,74.57023,36.21192,57.8421,22.80346,323.970509744662,136.881863292559,52.2143627230123,25.9273247360652,22.4713316542083,46.9924359715266,62.413808258995,215.975289569014,184.186553026913,143.06683525427,40.0018359487135,32.0251498646698,90.3664938643352,83.5850587557258
265,Experiment I,1,171.0169625,171.313158,37.44177212,68.18047651,38.67458724,42.10426703,83.24092898,219.9415586,120.231157,148.2646836,166.9024679,1497.173089,1537.666506,45.38791204,278.930969,132.3997431,85.75079696,36.30443492,420.8715031,363.8537295,80.94124775,138.3223581,194.5782344,114.6335265,43.86189851,121.0337939,62.93808312,159.7777623,93.62591952,149.7781834,93.81239212,58.69738302,32.30675274,124.5688357,47.21103431,179.224,87.2084,109.5591,75.28813,37.51892,58.5662,23.04544,448.483978913278,121.989714662479,50.3693069636184,24.3072781643751,21.9767514355963,46.003882250782,66.8735407640678,192.212747434677,184.713848595108,145.898487599769,41.0455295542331,32.4557766751724,90.4480388526403,83.2881057430164
270,Experiment I,1,199.3915779,186.0793813,30.54196268,65.84875013,36.93081047,43.28206838,84.51030907,287.1377606,128.0631252,152.6757859,149.8306511,1500.888755,1535.965769,45.38791204,299.6375417,125.9358514,93.71453736,36.51621284,425.2891416,360.2958305,80.94124775,125.3776705,184.9551861,114.9975164,45.52139656,118.8661881,64.74868622,154.548689,48.30526658,150.6641531,91.65226316,60.27842725,30.91293077,123.6707013,46.39895886,239.3586,79.99417,107.5997,75.38933,38.87159,58.80415,22.66232,196.778789587937,113.555541052317,49.4364318764693,23.39400038427,22.2754535798703,45.2760677096902,66.2645834653646,226.724547606365,180.460124888796,149.556620603486,42.0161230061872,33.0928940317695,90.4156667768054,83.0015811773967
275,Experiment I,1,154.3643496,205.57,18.07607815,65.78968009,35.1717447,43.55984276,76.77284788,200.2199598,142.6113609,152.5512229,138.033543,1503.379253,1536.364412,45.38791204,213.5810447,108.2603148,101.5450544,37.30211568,433.0996545,371.9108553,80.94124775,122.2549002,185.5454377,115.2264928,46.60900135,117.978909,67.94375064,164.4279785,127.9610558,160.1432876,88.33330537,61.53815559,29.29785961,124.0433563,46.43324229,329.8112,74.93281,105.9864,75.56796,40.22485,59.49502,22.93969,151.259504886376,114.861617263167,47.1119809768391,21.9412342251636,21.7369153354511,44.4322048032833,70.9254993985841,203.621795116818,179.564225102605,152.078877183286,43.3557859397975,33.4852149894285,90.5107311023954,82.6920683194669
280,Experiment I,1,156.5389928,211.4502405,5.448010285,65.59185374,33.67573135,44.50183933,77.06353505,162.5862561,153.2814218,151.7688658,118.6596353,1506.270259,1534.783124,45.38791204,127.4740764,75.92737124,110.33624,37.88560084,437.4933243,368.8933402,80.94124775,181.8686079,180.0990201,115.3935845,48.46505873,115.7010749,70.16832982,159.9241831,261.5396179,181.6626014,82.23463081,62.8820351,27.97770932,123.1412889,45.64219567,332.8985,73.52163,104.9773,75.30437,41.621,59.71358,22.58304,91.4848966177232,113.528037672573,44.0273502214737,20.8533545484005,21.8647953051685,43.8131293721187,70.2456621552811,129.913359819559,178.561333573149,155.180217537074,44.4349776769546,34.1081922312009,90.4734779682325,82.3932027257958
285,Experiment I,1,243.7274152,207.8001105,11.2417996,67.08314093,32.60976556,44.48088607,70.76306871,157.1400346,163.0290708,150.0375756,103.7321628,1508.339056,1534.693101,45.38791204,91.26742546,52.90014445,118.7570533,39.15040809,445.0099813,379.9874576,80.94124775,187.4913803,171.3388675,115.8079356,49.88778355,114.5092385,73.82489048,169.3065214,231.8288431,207.882658,76.28148466,63.97927536,26.45132668,123.4702053,45.74024006,223.7407,72.36364,103.0911,74.93704,42.99529,60.36942,22.89004,159.728817175737,87.8538547490921,38.3450675781713,19.7278182085369,21.3297247841938,43.1343052808507,75.0552573142791,66.6900958808189,165.930773722884,157.234605817578,45.8965323730652,34.474478363915,90.5795698879908,82.071539633929
290,Experiment I,1,291.0817854,212.6954188,23.94100857,67.93940776,31.76662211,45.02791109,70.10003074,157.6632323,174.8851015,147.8173403,82.82931516,1510.414038,1533.212003,45.38791204,96.39848292,65.50702859,124.5528284,40.14672901,449.36802,377.4872934,80.94124775,146.5955719,159.7250374,116.4928731,51.87160659,112.1604818,76.44496768,165.5310892,335.2087189,225.3777563,68.70712268,65.22358441,25.20579414,122.5717533,44.97239165,206.5105,68.81239,99.4716,74.78572,44.37614,60.56873,22.56028,182.917331265235,75.6551721020467,31.0741092972698,18.4788091333556,21.3057973020935,42.6560100321014,74.3409025665994,68.6291916039747,163.15142286007,159.327255616271,46.9747373950509,35.0877829972536,90.5369405807996,81.7606701371281
295,Experiment I,1,199.2411102,206.7470207,33.50048114,68.57881907,31.73830748,44.6336877,65.46146068,193.8191035,188.8778407,145.6565264,66.11136034,1512.017089,1532.674928,45.38791204,116.0325227,73.34570798,124.8400742,41.74175377,456.5958902,388.0953508,80.94124775,158.1948913,132.8726884,117.6645644,53.61955446,110.6634995,80.49762535,174.3860824,581.5237145,219.9973478,60.33886122,66.30868271,23.76780187,122.8601267,45.12672264,211.9987,68.94306,95.26555,75.05951,45.67826,61.18917,22.8916,255.541943008101,96.1731155766923,24.2935360620484,17.6594566594373,20.8323835034156,42.1726745867263,79.2559093007139,95.4354013467721,173.527361920196,160.417008212186,48.4055205687617,35.4378544330953,90.6517564483864,81.4272643956181
